order_id,user_id,product_id,category,rating,sentiment,review_date
ORD125782,1141,P0005,Laptop & Accessory,4,positive,2026-01-27
ORD116373,627,P0009,Laptop & Accessory,2,negative,2026-02-07
ORD105789,545,P0040,Fashion,4,positive,2026-02-04
ORD113703,2042,P0023,Mobile Phone,5,positive,2026-08-11
ORD100002,4022,P0023,Mobile Phone,5,positive,2026-07-30
ORD115542,2845,P0005,Laptop & Accessory,4,positive,2026-05-11
ORD120558,1737,P0048,Fashion,4,positive,2026-06-08
ORD104349,1312,P0024,Mobile Phone,4,positive,2026-04-20
ORD107678,2655,P0010,Laptop & Accessory,4,positive,2025-12-12
ORD121219,1253,P0037,Fashion,5,positive,2026-06-22
ORD107278,1451,P0019,Mobile Phone,4,positive,2026-07-17
ORD111060,3417,P0045,Fashion,5,positive,2025-10-04
ORD125935,1108,P0006,Laptop & Accessory,4,positive,2025-11-06
ORD123558,2556,P0010,Laptop & Accessory,4,positive,2025-09-07
ORD111365,1466,P0020,Mobile Phone,5,positive,2026-06-06
ORD104142,612,P0069,Grocery,4,positive,2026-01-29
ORD117423,2280,P0004,Laptop & Accessory,4,positive,2026-07-04
ORD115736,2364,P0046,Fashion,5,positive,2026-03-08
ORD101232,304,P0007,Laptop & Accessory,4,positive,2026-04-03
ORD124775,588,P0028,Household,4,positive,2026-05-22
ORD112835,972,P0045,Fashion,5,positive,2026-06-21
ORD106091,605,P0015,Mobile Phone,5,positive,2026-06-24
ORD124869,2324,P0010,Laptop & Accessory,4,positive,2026-06-14
ORD116457,507,P0017,Mobile Phone,4,positive,2025-12-06
ORD115985,1627,P0003,Laptop & Accessory,5,positive,2026-03-03
ORD122109,1614,P0013,Mobile Phone,5,positive,2026-09-01
ORD107140,4436,P0002,Laptop & Accessory,3,neutral,2026-05-12
ORD123442,3445,P0035,Household,4,positive,2026-01-23
ORD107852,2370,P0018,Mobile Phone,4,positive,2025-09-30
ORD115629,4247,P0008,Laptop & Accessory,4,positive,2025-11-18
ORD121775,1031,P0037,Fashion,4,positive,2025-09-27
ORD101785,3779,P0013,Mobile Phone,4,positive,2026-01-11
ORD122313,1349,P0010,Laptop & Accessory,4,positive,2025-11-04
ORD113408,3884,P0010,Laptop & Accessory,5,positive,2025-08-25
ORD106002,2580,P0010,Laptop & Accessory,4,positive,2025-11-02
ORD109988,3354,P0007,Laptop & Accessory,5,positive,2026-05-08
ORD120409,570,P0023,Mobile Phone,4,positive,2025-08-16
ORD118006,73,P0018,Mobile Phone,4,positive,2025-10-08
ORD123503,2482,P0017,Mobile Phone,3,neutral,2026-01-31
ORD124505,169,P0037,Fashion,5,positive,2025-10-16
ORD108741,536,P0020,Mobile Phone,4,positive,2026-04-15
ORD114760,183,P0069,Grocery,4,positive,2025-12-03
ORD100976,2799,P0029,Household,4,positive,2026-07-06
ORD124455,683,P0044,Fashion,4,positive,2026-06-24
ORD122942,21,P0015,Mobile Phone,4,positive,2025-11-10
ORD104740,2835,P0069,Grocery,4,positive,2026-06-28
ORD124197,981,P0045,Fashion,4,positive,2026-04-06
ORD100276,563,P0018,Mobile Phone,3,neutral,2026-04-15
ORD109780,426,P0010,Laptop & Accessory,4,positive,2025-11-16
ORD123585,679,P0012,Laptop & Accessory,5,positive,2025-08-14
ORD113750,1397,P0031,Household,5,positive,2025-12-30
ORD115532,3430,P0006,Laptop & Accessory,3,neutral,2026-02-11
ORD100242,923,P0030,Household,3,neutral,2026-06-14
ORD105203,919,P0031,Household,3,neutral,2025-11-29
ORD116589,1728,P0010,Laptop & Accessory,5,positive,2026-07-21
ORD103559,1687,P0018,Mobile Phone,3,neutral,2026-01-31
ORD111132,2266,P0024,Mobile Phone,4,positive,2026-01-01
ORD102172,2700,P0042,Fashion,5,positive,2026-05-30
ORD124555,3425,P0003,Laptop & Accessory,4,positive,2025-10-08
ORD115981,45,P0052,Others,5,positive,2025-11-10
ORD121516,238,P0010,Laptop & Accessory,5,positive,2026-07-10
ORD113603,2357,P0002,Laptop & Accessory,5,positive,2026-06-17
ORD104934,652,P0046,Fashion,4,positive,2026-04-18
ORD114939,337,P0062,Grocery,4,positive,2026-06-16
ORD120560,3898,P0023,Mobile Phone,4,positive,2026-03-04
ORD103512,2523,P0047,Fashion,3,neutral,2026-05-12
ORD115264,656,P0010,Laptop & Accessory,3,neutral,2025-09-17
ORD108166,427,P0006,Laptop & Accessory,5,positive,2025-09-23
ORD115913,1661,P0007,Laptop & Accessory,4,positive,2026-01-14
ORD107316,97,P0001,Laptop & Accessory,4,positive,2025-12-16
ORD115577,2904,P0021,Mobile Phone,5,positive,2025-10-29
ORD123207,160,P0008,Laptop & Accessory,3,neutral,2026-02-04
ORD108090,280,P0032,Household,4,positive,2026-05-04
ORD121325,3760,P0038,Fashion,3,neutral,2025-11-16
ORD106142,568,P0072,Grocery,3,neutral,2026-02-08
ORD104295,1309,P0041,Fashion,3,neutral,2026-02-11
ORD120237,1691,P0046,Fashion,5,positive,2025-12-02
ORD100629,1334,P0037,Fashion,4,positive,2026-07-13
ORD119239,162,P0056,Others,5,positive,2026-07-14
ORD117140,604,P0010,Laptop & Accessory,4,positive,2026-03-16
ORD120852,627,P0010,Laptop & Accessory,5,positive,2025-10-29
ORD113942,1816,P0027,Household,4,positive,2026-05-26
ORD125199,3743,P0034,Household,4,positive,2026-05-21
ORD100217,3772,P0065,Grocery,5,positive,2026-06-22
ORD112011,1731,P0001,Laptop & Accessory,4,positive,2026-02-09
ORD109409,2864,P0018,Mobile Phone,4,positive,2026-05-08
ORD125452,3680,P0058,Others,4,positive,2026-06-23
ORD119948,553,P0008,Laptop & Accessory,2,negative,2026-02-05
ORD103678,1433,P0010,Laptop & Accessory,3,neutral,2026-07-29
ORD118020,1490,P0010,Laptop & Accessory,3,neutral,2026-04-15
ORD103506,202,P0006,Laptop & Accessory,5,positive,2026-06-24
ORD115687,2445,P0062,Grocery,5,positive,2026-08-09
ORD105671,1833,P0011,Laptop & Accessory,4,positive,2025-10-15
ORD113445,3395,P0034,Household,4,positive,2026-03-02
ORD101063,2447,P0022,Mobile Phone,5,positive,2026-03-18
ORD125907,4192,P0019,Mobile Phone,5,positive,2025-12-24
ORD121888,1064,P0010,Laptop & Accessory,5,positive,2025-10-19
ORD104689,5,P0023,Mobile Phone,4,positive,2026-03-10
ORD110802,624,P0065,Grocery,3,neutral,2025-10-05
ORD107505,1190,P0036,Household,5,positive,2026-06-30
ORD118279,994,P0018,Mobile Phone,5,positive,2026-05-06
ORD113066,87,P0011,Laptop & Accessory,3,neutral,2026-09-01
ORD113322,33,P0067,Grocery,4,positive,2025-11-11
ORD101695,1871,P0057,Others,4,positive,2025-10-25
ORD123506,2018,P0037,Fashion,4,positive,2025-11-15
ORD107841,1856,P0019,Mobile Phone,4,positive,2025-11-15
ORD110542,1435,P0012,Laptop & Accessory,3,neutral,2026-07-31
ORD121908,4304,P0033,Household,3,neutral,2026-01-20
ORD119130,3239,P0029,Household,4,positive,2026-06-14
ORD120232,2532,P0006,Laptop & Accessory,5,positive,2026-06-23
ORD115032,3402,P0010,Laptop & Accessory,4,positive,2026-03-14
ORD120479,654,P0003,Laptop & Accessory,4,positive,2026-02-24
ORD104523,1072,P0010,Laptop & Accessory,4,positive,2026-04-09
ORD121081,2183,P0006,Laptop & Accessory,4,positive,2025-11-08
ORD116897,22,P0024,Mobile Phone,4,positive,2026-06-14
ORD100878,1688,P0029,Household,4,positive,2026-03-16
ORD100145,1678,P0009,Laptop & Accessory,4,positive,2025-09-28
ORD117194,1122,P0006,Laptop & Accessory,4,positive,2026-05-24
ORD122204,1483,P0052,Others,5,positive,2026-03-25
ORD105457,1929,P0018,Mobile Phone,3,neutral,2026-02-27
ORD107131,2005,P0046,Fashion,4,positive,2026-01-25
ORD125922,68,P0039,Fashion,4,positive,2026-02-28
ORD120964,1493,P0069,Grocery,4,positive,2026-03-15
ORD113283,1677,P0037,Fashion,4,positive,2026-05-11
ORD120434,2040,P0007,Laptop & Accessory,4,positive,2025-11-04
ORD121146,1230,P0004,Laptop & Accessory,4,positive,2026-05-19
ORD102140,1,P0039,Fashion,3,neutral,2026-01-30
ORD121440,166,P0039,Fashion,4,positive,2025-09-30
ORD114752,4139,P0025,Household,4,positive,2026-06-16
ORD123993,4041,P0010,Laptop & Accessory,4,positive,2025-11-07
ORD103274,2245,P0043,Fashion,4,positive,2026-03-17
ORD103448,2937,P0018,Mobile Phone,4,positive,2025-11-08
ORD109411,280,P0040,Fashion,4,positive,2025-12-02
ORD115619,2292,P0023,Mobile Phone,5,positive,2026-05-24
ORD122571,586,P0023,Mobile Phone,4,positive,2025-12-11
ORD125460,2260,P0018,Mobile Phone,4,positive,2026-08-10
ORD116408,1666,P0004,Laptop & Accessory,4,positive,2025-08-06
ORD117880,2869,P0013,Mobile Phone,3,neutral,2025-11-06
ORD114202,3751,P0013,Mobile Phone,3,neutral,2025-12-26
ORD117598,484,P0041,Fashion,4,positive,2026-06-21
ORD113837,3396,P0046,Fashion,3,neutral,2026-06-21
ORD103148,2802,P0010,Laptop & Accessory,5,positive,2025-11-17
ORD114252,262,P0019,Mobile Phone,4,positive,2025-11-15
ORD112614,4196,P0026,Household,4,positive,2025-12-08
ORD123574,363,P0007,Laptop & Accessory,4,positive,2026-06-18
ORD122338,2339,P0013,Mobile Phone,4,positive,2025-08-18
ORD107291,1706,P0008,Laptop & Accessory,5,positive,2026-06-23
ORD116273,902,P0053,Others,4,positive,2025-12-09
ORD114548,2269,P0039,Fashion,4,positive,2025-11-04
ORD116768,1470,P0010,Laptop & Accessory,4,positive,2026-03-14
ORD110569,753,P0039,Fashion,4,positive,2026-07-03
ORD102634,68,P0039,Fashion,5,positive,2025-12-11
ORD111765,1438,P0042,Fashion,5,positive,2025-11-07
ORD110385,1647,P0010,Laptop & Accessory,5,positive,2026-06-04
ORD113144,650,P0010,Laptop & Accessory,3,neutral,2025-10-21
ORD110729,1849,P0059,Others,4,positive,2026-08-14
ORD106992,4435,P0035,Household,4,positive,2025-10-22
ORD123547,111,P0033,Household,3,neutral,2025-11-11
ORD120774,542,P0010,Laptop & Accessory,4,positive,2025-11-05
ORD105233,2665,P0029,Household,3,neutral,2026-01-10
ORD106928,3727,P0010,Laptop & Accessory,4,positive,2026-06-25
ORD114919,4066,P0063,Grocery,3,neutral,2026-03-06
ORD111251,1490,P0006,Laptop & Accessory,3,neutral,2025-12-01
ORD120294,509,P0023,Mobile Phone,4,positive,2025-10-31
ORD118413,546,P0007,Laptop & Accessory,5,positive,2026-06-17
ORD119051,549,P0023,Mobile Phone,3,neutral,2026-01-07
ORD111789,2551,P0020,Mobile Phone,3,neutral,2025-11-10
ORD123124,3852,P0018,Mobile Phone,4,positive,2026-05-11
ORD103185,115,P0049,Others,5,positive,2026-06-21
ORD116658,1708,P0042,Fashion,5,positive,2026-05-02
ORD105585,2497,P0018,Mobile Phone,4,positive,2026-03-25
ORD123918,3009,P0001,Laptop & Accessory,4,positive,2026-06-20
ORD104818,2860,P0006,Laptop & Accessory,4,positive,2026-03-30
ORD124696,1679,P0010,Laptop & Accessory,5,positive,2026-01-06
ORD123992,986,P0006,Laptop & Accessory,5,positive,2025-11-05
ORD107174,954,P0026,Household,4,positive,2025-11-11
ORD110046,1938,P0041,Fashion,4,positive,2025-09-03
ORD107450,414,P0012,Laptop & Accessory,4,positive,2026-06-10
ORD111295,601,P0011,Laptop & Accessory,4,positive,2026-09-01
ORD113773,2751,P0054,Others,3,neutral,2025-11-06
ORD114108,2978,P0018,Mobile Phone,3,neutral,2026-01-17
ORD116528,4169,P0029,Household,4,positive,2025-09-07
ORD109054,78,P0042,Fashion,3,neutral,2025-09-02
ORD106215,139,P0020,Mobile Phone,5,positive,2026-01-08
ORD123522,542,P0039,Fashion,5,positive,2025-09-03
ORD115043,1636,P0070,Grocery,2,negative,2025-10-21
ORD124379,2833,P0057,Others,5,positive,2026-04-25
ORD108186,501,P0012,Laptop & Accessory,5,positive,2026-03-17
ORD124438,1672,P0046,Fashion,4,positive,2026-06-26
ORD109482,3295,P0013,Mobile Phone,5,positive,2025-10-13
ORD116013,3779,P0069,Grocery,4,positive,2026-07-22
ORD109361,639,P0006,Laptop & Accessory,4,positive,2026-04-29
ORD123550,41,P0068,Grocery,4,positive,2025-12-20
ORD113100,2187,P0024,Mobile Phone,4,positive,2025-11-18
ORD116606,922,P0035,Household,5,positive,2026-05-01
ORD108915,3347,P0010,Laptop & Accessory,4,positive,2026-05-23
ORD109569,4042,P0030,Household,4,positive,2026-04-09
ORD108100,4456,P0002,Laptop & Accessory,5,positive,2026-07-26
ORD123650,1589,P0007,Laptop & Accessory,4,positive,2026-05-19
ORD108655,2632,P0049,Others,4,positive,2026-07-06
ORD113173,1525,P0008,Laptop & Accessory,3,neutral,2026-08-30
ORD109810,1245,P0008,Laptop & Accessory,4,positive,2026-07-29
ORD114633,2849,P0010,Laptop & Accessory,4,positive,2025-10-06
ORD115371,984,P0010,Laptop & Accessory,4,positive,2025-11-13
ORD120302,1577,P0018,Mobile Phone,4,positive,2026-08-16
ORD103676,2741,P0045,Fashion,5,positive,2026-02-11
ORD107169,2177,P0011,Laptop & Accessory,4,positive,2026-06-15
ORD101917,1042,P0042,Fashion,4,positive,2026-07-30
ORD115091,160,P0009,Laptop & Accessory,3,neutral,2026-06-22
ORD101689,280,P0053,Others,3,neutral,2026-01-10
ORD113454,1566,P0010,Laptop & Accessory,5,positive,2026-07-07
ORD125482,511,P0005,Laptop & Accessory,3,neutral,2026-06-06
ORD125499,158,P0010,Laptop & Accessory,3,neutral,2025-11-07
ORD102792,2244,P0055,Others,4,positive,2025-09-09
ORD122466,1026,P0012,Laptop & Accessory,3,neutral,2026-01-27
ORD103705,2952,P0029,Household,5,positive,2026-07-02
ORD101146,4055,P0055,Others,4,positive,2026-03-31
ORD123775,1168,P0040,Fashion,4,positive,2026-04-18
ORD101937,125,P0059,Others,4,positive,2026-06-16
ORD107645,1585,P0003,Laptop & Accessory,3,neutral,2025-08-21
ORD103469,422,P0010,Laptop & Accessory,3,neutral,2025-09-16
ORD117240,890,P0046,Fashion,4,positive,2026-05-24
ORD107646,83,P0001,Laptop & Accessory,4,positive,2025-10-01
ORD105355,346,P0006,Laptop & Accessory,4,positive,2025-08-12
ORD112532,3592,P0016,Mobile Phone,3,neutral,2025-12-23
ORD100917,2101,P0030,Household,4,positive,2026-05-20
ORD109088,89,P0010,Laptop & Accessory,5,positive,2025-08-10
ORD101335,952,P0010,Laptop & Accessory,3,neutral,2026-01-07
ORD103450,3838,P0063,Grocery,5,positive,2025-11-05
ORD109159,1833,P0010,Laptop & Accessory,4,positive,2025-11-05
ORD114538,994,P0022,Mobile Phone,4,positive,2026-07-30
ORD121801,575,P0004,Laptop & Accessory,4,positive,2025-11-07
ORD117951,1045,P0045,Fashion,4,positive,2026-05-15
ORD108177,2174,P0023,Mobile Phone,4,positive,2026-05-08
ORD118068,1228,P0069,Grocery,4,positive,2026-06-12
ORD121680,652,P0008,Laptop & Accessory,2,negative,2025-11-05
ORD109115,3771,P0018,Mobile Phone,4,positive,2025-08-25
ORD118444,1373,P0046,Fashion,4,positive,2026-03-12
ORD116413,2048,P0018,Mobile Phone,3,neutral,2025-08-14
ORD100855,4446,P0031,Household,4,positive,2026-03-27
ORD112640,2474,P0017,Mobile Phone,5,positive,2025-08-21
ORD111502,2597,P0014,Mobile Phone,4,positive,2026-03-12
ORD109118,1991,P0032,Household,4,positive,2026-04-18
ORD119228,644,P0008,Laptop & Accessory,4,positive,2025-10-02
ORD115722,4481,P0010,Laptop & Accessory,1,negative,2026-05-23
ORD122252,1835,P0017,Mobile Phone,3,neutral,2025-10-03
ORD105852,596,P0003,Laptop & Accessory,3,neutral,2025-11-13
ORD119835,982,P0039,Fashion,4,positive,2026-04-12
ORD124998,1895,P0035,Household,4,positive,2025-09-28
ORD106398,985,P0003,Laptop & Accessory,4,positive,2026-08-26
ORD119701,3597,P0018,Mobile Phone,5,positive,2026-07-30
ORD104714,1194,P0003,Laptop & Accessory,3,neutral,2026-06-03
ORD111859,466,P0006,Laptop & Accessory,2,negative,2026-08-30
ORD108727,2927,P0069,Grocery,4,positive,2026-06-07
ORD114872,2490,P0056,Others,4,positive,2025-10-27
ORD103558,708,P0032,Household,1,negative,2026-06-15
ORD123754,245,P0042,Fashion,4,positive,2026-08-02
ORD123896,3122,P0030,Household,5,positive,2026-06-19
ORD121294,358,P0012,Laptop & Accessory,4,positive,2026-08-15
ORD105571,480,P0010,Laptop & Accessory,4,positive,2026-06-18
ORD121120,1327,P0004,Laptop & Accessory,4,positive,2026-02-10
ORD108569,2862,P0017,Mobile Phone,4,positive,2025-11-07
ORD118846,2246,P0006,Laptop & Accessory,5,positive,2026-01-21
ORD108105,3312,P0004,Laptop & Accessory,4,positive,2026-02-25
ORD100053,433,P0053,Others,5,positive,2025-08-13
ORD122622,682,P0006,Laptop & Accessory,5,positive,2025-08-06
ORD103207,3392,P0031,Household,4,positive,2025-12-22
ORD121064,2589,P0013,Mobile Phone,5,positive,2026-03-06
ORD122469,1326,P0010,Laptop & Accessory,4,positive,2026-07-07
ORD119405,2522,P0025,Household,3,neutral,2026-05-14
ORD111919,840,P0008,Laptop & Accessory,4,positive,2026-02-13
ORD121846,2231,P0008,Laptop & Accessory,4,positive,2025-12-11
ORD117025,1018,P0059,Others,3,neutral,2026-03-25
ORD115808,531,P0047,Fashion,5,positive,2026-08-15
ORD122011,2694,P0021,Mobile Phone,3,neutral,2026-05-15
ORD108004,4326,P0010,Laptop & Accessory,5,positive,2025-11-16
ORD123487,3405,P0010,Laptop & Accessory,4,positive,2025-11-15
ORD103906,4446,P0029,Household,4,positive,2026-07-11
ORD120198,2786,P0010,Laptop & Accessory,5,positive,2025-11-09
ORD113148,3850,P0053,Others,3,neutral,2025-12-10
ORD124138,4322,P0021,Mobile Phone,5,positive,2026-08-20
ORD102096,785,P0009,Laptop & Accessory,3,neutral,2025-12-13
ORD117216,477,P0037,Fashion,5,positive,2025-10-25
ORD107996,2332,P0023,Mobile Phone,5,positive,2026-04-23
ORD114291,586,P0018,Mobile Phone,3,neutral,2025-09-03
ORD111429,1689,P0014,Mobile Phone,3,neutral,2025-10-26
ORD109087,1613,P0018,Mobile Phone,3,neutral,2026-03-09
ORD104742,2298,P0010,Laptop & Accessory,3,neutral,2025-12-02
ORD117311,3759,P0018,Mobile Phone,4,positive,2026-07-07
ORD101694,1429,P0012,Laptop & Accessory,4,positive,2025-08-08
ORD125530,3446,P0006,Laptop & Accessory,5,positive,2026-06-22
ORD119236,2255,P0004,Laptop & Accessory,4,positive,2026-05-21
ORD112922,4268,P0039,Fashion,5,positive,2025-11-15
ORD104558,921,P0003,Laptop & Accessory,4,positive,2025-08-06
ORD117253,2991,P0017,Mobile Phone,4,positive,2025-11-05
ORD101965,469,P0057,Others,5,positive,2026-08-18
ORD120033,2517,P0018,Mobile Phone,4,positive,2025-12-31
ORD121820,3558,P0005,Laptop & Accessory,5,positive,2026-03-18
ORD121621,3089,P0013,Mobile Phone,4,positive,2026-06-28
ORD110682,3742,P0010,Laptop & Accessory,4,positive,2025-08-14
ORD118732,1336,P0010,Laptop & Accessory,5,positive,2026-02-22
ORD106922,1876,P0010,Laptop & Accessory,3,neutral,2026-05-13
ORD104621,210,P0045,Fashion,4,positive,2025-08-08
ORD110637,1046,P0010,Laptop & Accessory,4,positive,2026-05-19
ORD118369,608,P0004,Laptop & Accessory,5,positive,2025-11-14
ORD105398,827,P0045,Fashion,5,positive,2026-04-04
ORD117500,1415,P0014,Mobile Phone,5,positive,2026-01-30
ORD121771,4283,P0003,Laptop & Accessory,5,positive,2025-10-06
ORD120888,3009,P0069,Grocery,4,positive,2026-05-14
ORD112151,3685,P0023,Mobile Phone,5,positive,2025-11-05
ORD112482,190,P0043,Fashion,5,positive,2026-06-10
ORD121309,3249,P0018,Mobile Phone,3,neutral,2026-04-16
ORD124782,868,P0005,Laptop & Accessory,5,positive,2025-10-16
ORD113261,4515,P0025,Household,4,positive,2026-04-14
ORD107171,4271,P0048,Fashion,5,positive,2025-10-01
ORD125413,1541,P0010,Laptop & Accessory,4,positive,2026-04-02
ORD109716,3940,P0018,Mobile Phone,5,positive,2026-02-04
ORD113259,1772,P0020,Mobile Phone,4,positive,2026-03-19
ORD100245,1779,P0018,Mobile Phone,4,positive,2025-10-09
ORD106473,2643,P0063,Grocery,4,positive,2026-01-24
ORD105448,616,P0053,Others,4,positive,2025-11-04
ORD108288,3742,P0024,Mobile Phone,4,positive,2026-04-29
ORD108254,2039,P0013,Mobile Phone,3,neutral,2026-01-12
ORD113469,2200,P0012,Laptop & Accessory,4,positive,2025-10-20
ORD120678,4220,P0018,Mobile Phone,5,positive,2026-02-01
ORD107798,955,P0045,Fashion,4,positive,2025-08-05
ORD109417,3806,P0021,Mobile Phone,4,positive,2025-11-18
ORD115142,3484,P0031,Household,2,negative,2026-04-23
ORD109918,1107,P0005,Laptop & Accessory,5,positive,2026-03-03
ORD104783,3235,P0031,Household,5,positive,2026-03-30
ORD122740,986,P0010,Laptop & Accessory,4,positive,2026-05-20
ORD122033,2082,P0043,Fashion,5,positive,2026-05-05
ORD107489,21,P0024,Mobile Phone,3,neutral,2026-02-09
ORD106554,1378,P0005,Laptop & Accessory,3,neutral,2025-11-26
ORD117858,1732,P0015,Mobile Phone,5,positive,2026-01-13
ORD106137,3658,P0015,Mobile Phone,4,positive,2026-01-05
ORD103413,3624,P0048,Fashion,5,positive,2025-10-30
ORD109307,313,P0012,Laptop & Accessory,5,positive,2026-02-10
ORD120855,1923,P0035,Household,4,positive,2025-09-02
ORD106943,302,P0032,Household,4,positive,2025-10-19
ORD125168,1909,P0010,Laptop & Accessory,4,positive,2026-04-26
ORD125557,3090,P0020,Mobile Phone,4,positive,2025-09-07
ORD113436,3356,P0051,Others,3,neutral,2025-10-21
ORD105985,3864,P0018,Mobile Phone,4,positive,2026-02-04
ORD107563,3006,P0056,Others,4,positive,2026-05-11
ORD125591,664,P0010,Laptop & Accessory,5,positive,2026-02-05
ORD117475,63,P0035,Household,5,positive,2025-08-12
ORD113866,604,P0010,Laptop & Accessory,4,positive,2025-11-22
ORD102881,1317,P0010,Laptop & Accessory,5,positive,2025-12-16
ORD123415,2143,P0018,Mobile Phone,4,positive,2026-05-16
ORD122534,1366,P0065,Grocery,5,positive,2026-06-22
ORD116369,4433,P0010,Laptop & Accessory,5,positive,2025-08-18
ORD107347,1808,P0017,Mobile Phone,3,neutral,2026-01-07
ORD102367,1428,P0044,Fashion,5,positive,2025-11-01
ORD113263,1015,P0043,Fashion,4,positive,2026-08-09
ORD106914,1013,P0049,Others,3,neutral,2026-01-13
ORD103701,614,P0055,Others,4,positive,2026-02-25
ORD110659,1439,P0003,Laptop & Accessory,4,positive,2026-03-05
ORD108947,197,P0008,Laptop & Accessory,5,positive,2026-03-12
ORD118698,497,P0008,Laptop & Accessory,3,neutral,2026-06-04
ORD117941,4153,P0010,Laptop & Accessory,5,positive,2026-05-18
ORD104486,286,P0012,Laptop & Accessory,4,positive,2025-11-24
ORD115013,536,P0010,Laptop & Accessory,4,positive,2026-06-10
ORD105439,142,P0019,Mobile Phone,5,positive,2025-11-04
ORD109777,708,P0021,Mobile Phone,4,positive,2025-10-07
ORD116578,1346,P0031,Household,3,neutral,2026-05-05
ORD103437,650,P0009,Laptop & Accessory,3,neutral,2025-11-04
ORD112064,3141,P0010,Laptop & Accessory,4,positive,2025-08-22
