order_id,user_id,product_id,category,qty,unit_price,paid_amount,discount,order_date,channel,warehouse_dist,city_level,delivery_days,status
ORD100252,22,P0024,Mobile Phone,1,4060.0,4060.0,0.0,2025-10-08,App,23,1,4,delivered
ORD100253,2572,P0010,Laptop & Accessory,3,476.0,1428.0,0.3,2026-02-05,App,9,1,2,delivered
ORD100254,282,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-12-19,App,9,1,3,delivered
ORD100255,4268,P0007,Laptop & Accessory,1,6750.0,6750.0,0.1,2026-01-20,App,8,3,5,delivered
ORD100256,716,P0009,Laptop & Accessory,1,7070.0,7070.0,0.0,2025-09-24,Web,9,1,3,delivered
ORD100257,1164,P0008,Laptop & Accessory,1,3042.0,3042.0,0.1,2025-10-01,App,15,1,4,delivered
ORD100258,2053,P0024,Mobile Phone,1,3288.6,3288.6,0.19,2025-11-09,MiniProgram,7,3,3,delivered
ORD100259,1778,P0049,Others,4,189.0,756.0,0.37,2025-11-12,App,9,2,3,delivered
ORD100260,2514,P0038,Fashion,2,171.0,342.0,0.1,2025-12-30,App,9,1,3,delivered
ORD100261,3243,P0059,Others,3,91.0,273.0,0.3,2026-03-24,Web,12,1,5,delivered
ORD100262,3084,P0069,Grocery,3,10.0,30.0,0.0,2026-04-05,Web,32,3,5,delivered
ORD100263,3929,P0042,Fashion,3,240.0,720.0,0.2,2025-12-22,Web,9,3,4,delivered
ORD100264,1653,P0069,Grocery,3,8.0,24.0,0.2,2025-12-21,MiniProgram,26,2,5,delivered
ORD100265,1962,P0021,Mobile Phone,1,4089.6,4089.6,0.28,2025-11-02,App,6,1,1,delivered
ORD100266,3769,P0013,Mobile Phone,2,1337.0,2674.0,0.3,2026-03-14,App,16,1,3,delivered
ORD100267,887,P0044,Fashion,3,315.9,947.7,0.19,2025-11-14,Web,16,3,3,delivered
ORD100268,702,P0001,Laptop & Accessory,1,4921.0,4921.0,0.3,2025-08-17,App,31,1,5,delivered
ORD100269,22,P0022,Mobile Phone,1,4445.0,4445.0,0.3,2025-12-26,MiniProgram,23,1,5,delivered
ORD100270,2991,P0018,Mobile Phone,3,735.0,2205.0,0.3,2026-01-20,Web,17,2,4,delivered
ORD100271,2685,P0004,Laptop & Accessory,1,3418.2,3418.2,0.19,2025-11-03,App,35,3,5,delivered
ORD100272,849,P0038,Fashion,3,190.0,570.0,0.0,2026-03-07,Web,28,1,4,delivered
ORD100273,346,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-03-04,Web,15,3,5,delivered
ORD100274,113,P0030,Household,4,308.0,1232.0,0.3,2026-05-05,App,9,1,2,delivered
ORD100275,1711,P0005,Laptop & Accessory,1,4720.0,4720.0,0.2,2026-04-11,Web,11,1,3,delivered
ORD100276,563,P0018,Mobile Phone,3,735.0,2205.0,0.3,2026-04-12,MiniProgram,9,1,3,delivered
ORD100277,3308,P0031,Household,3,162.0,486.0,0.1,2025-11-14,MiniProgram,14,3,4,delivered
ORD100278,4181,P0029,Household,3,44.1,132.3,0.37,2026-06-11,App,14,1,3,delivered
ORD100279,3200,P0009,Laptop & Accessory,1,5656.0,5656.0,0.2,2026-02-24,App,13,1,4,delivered
ORD100280,3682,P0015,Mobile Phone,1,4130.0,4130.0,0.3,2026-01-01,App,9,1,3,delivered
ORD100281,4461,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-03-31,App,8,1,1,delivered
ORD100282,3001,P0018,Mobile Phone,2,945.0,1890.0,0.1,2025-11-29,Web,14,1,2,delivered
ORD100283,2137,P0039,Fashion,4,180.0,720.0,0.0,2026-02-07,Web,10,1,2,delivered
ORD100284,3430,P0009,Laptop & Accessory,1,6363.0,6363.0,0.1,2026-05-22,Web,29,1,4,delivered
ORD100285,2117,P0005,Laptop & Accessory,1,3540.0,3540.0,0.4,2026-07-08,MiniProgram,11,3,4,delivered
ORD100286,1467,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-07-24,App,17,3,4,delivered
ORD100287,82,P0039,Fashion,3,180.0,540.0,0.0,2026-02-03,MiniProgram,8,3,2,delivered
ORD100288,2452,P0021,Mobile Phone,1,5680.0,5680.0,0.0,2026-02-11,Web,9,1,4,delivered
ORD100289,3876,P0001,Laptop & Accessory,1,6327.0,6327.0,0.1,2026-06-13,MiniProgram,15,1,4,delivered
ORD100290,2722,P0010,Laptop & Accessory,4,550.8,2203.2,0.19,2025-11-14,App,35,3,5,delivered
ORD100291,1352,P0006,Laptop & Accessory,2,2052.0,4104.0,0.1,2026-06-19,App,33,3,5,delivered
ORD100292,2333,P0064,Grocery,3,60.0,180.0,0.0,2026-01-30,App,15,3,4,delivered
ORD100293,3453,P0065,Grocery,3,27.0,81.0,0.1,2025-09-23,App,9,2,3,delivered
ORD100294,3121,P0007,Laptop & Accessory,1,4500.0,4500.0,0.4,2025-09-02,MiniProgram,14,3,4,delivered
ORD100295,1726,P0046,Fashion,4,81.0,324.0,0.19,2026-06-20,Web,20,3,4,delivered
ORD100296,1133,P0018,Mobile Phone,3,1050.0,3150.0,0.0,2025-08-26,App,21,1,2,delivered
ORD100297,1334,P0037,Fashion,3,100.8,302.4,0.28,2025-11-09,MiniProgram,7,3,4,delivered
ORD100298,3928,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-11-16,Web,7,1,2,delivered
ORD100299,504,P0040,Fashion,3,368.0,1104.0,0.2,2025-10-19,MiniProgram,7,1,3,delivered
ORD100300,3736,P0038,Fashion,2,119.7,239.4,0.37,2025-11-14,App,26,1,3,delivered
ORD100301,566,P0005,Laptop & Accessory,1,4720.0,4720.0,0.2,2026-05-24,App,17,1,4,delivered
ORD100302,4388,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2025-08-07,Web,7,3,3,delivered
ORD100303,1543,P0029,Household,3,63.0,189.0,0.1,2026-06-17,App,13,1,2,delivered
ORD100304,2971,P0029,Household,3,70.0,210.0,0.0,2026-06-24,App,14,3,3,delivered
ORD100305,2960,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2025-12-05,App,16,3,4,delivered
ORD100306,3168,P0046,Fashion,3,90.0,270.0,0.1,2025-10-11,App,29,1,4,delivered
ORD100307,3282,P0001,Laptop & Accessory,1,7030.0,7030.0,0.0,2026-03-20,App,9,3,5,delivered
ORD100308,107,P0002,Laptop & Accessory,1,5096.0,5096.0,0.2,2025-09-25,Web,31,3,5,delivered
ORD100309,832,P0015,Mobile Phone,1,5310.0,5310.0,0.1,2025-12-01,App,10,1,2,delivered
ORD100310,649,P0034,Household,2,783.0,1566.0,0.1,2026-08-10,Web,20,1,4,delivered
ORD100311,2761,P0059,Others,3,91.0,273.0,0.3,2026-08-28,Web,6,3,2,delivered
ORD100312,2657,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2026-06-07,MiniProgram,11,1,2,delivered
ORD100313,944,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2025-11-13,App,28,1,5,delivered
ORD100314,3309,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-04-29,MiniProgram,16,2,3,delivered
ORD100315,990,P0047,Fashion,3,490.0,1470.0,0.0,2026-05-07,MiniProgram,8,3,3,delivered
ORD100316,1066,P0012,Laptop & Accessory,2,2816.0,5632.0,0.2,2025-12-12,Web,12,1,2,delivered
ORD100317,1338,P0051,Others,2,450.0,900.0,0.1,2026-04-07,App,9,3,3,delivered
ORD100318,3019,P0004,Laptop & Accessory,2,2954.0,5908.0,0.3,2025-08-05,App,19,1,4,delivered
ORD100319,28,P0036,Household,2,534.6,1069.2,0.19,2025-11-01,MiniProgram,22,1,3,delivered
ORD100320,3920,P0062,Grocery,4,56.0,224.0,0.2,2026-02-13,App,17,3,4,delivered
ORD100321,2715,P0033,Household,3,360.0,1080.0,0.0,2025-10-15,App,14,1,2,delivered
ORD100322,2204,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2025-10-16,MiniProgram,8,1,2,delivered
ORD100323,671,P0033,Household,3,324.0,972.0,0.1,2026-06-19,Web,6,1,2,delivered
ORD100324,3256,P0055,Others,4,136.0,544.0,0.2,2026-08-24,Web,14,1,4,delivered
ORD100325,3764,P0069,Grocery,3,10.0,30.0,0.0,2026-02-27,Web,17,1,2,delivered
ORD100326,1773,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-06-19,Web,16,1,3,delivered
ORD100327,932,P0046,Fashion,4,100.0,400.0,0.0,2026-08-25,Web,20,1,3,delivered
ORD100328,1256,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2025-10-05,Web,13,1,1,delivered
ORD100329,1413,P0013,Mobile Phone,3,1528.0,4584.0,0.2,2026-01-09,App,16,1,3,delivered
ORD100330,981,P0040,Fashion,3,460.0,1380.0,0.0,2025-12-14,App,6,3,1,delivered
ORD100331,2855,P0050,Others,3,198.0,594.0,0.4,2025-09-06,App,15,3,4,delivered
ORD100332,1064,P0043,Fashion,3,260.0,780.0,0.0,2026-05-30,App,12,1,4,delivered
ORD100333,3517,P0031,Household,3,162.0,486.0,0.1,2026-01-02,MiniProgram,27,1,4,delivered
ORD100334,1620,P0037,Fashion,4,112.0,448.0,0.2,2026-01-18,App,14,1,3,delivered
ORD100335,2388,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-10-09,App,12,1,2,delivered
ORD100336,4166,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2025-10-23,App,8,1,3,delivered
ORD100337,1531,P0023,Mobile Phone,1,4910.0,4910.0,0.0,2026-07-18,MiniProgram,31,2,5,delivered
ORD100338,505,P0013,Mobile Phone,2,1528.0,3056.0,0.2,2025-08-21,App,8,1,4,delivered
ORD100339,2046,P0018,Mobile Phone,3,945.0,2835.0,0.1,2025-11-04,Web,8,1,1,delivered
ORD100340,1751,P0005,Laptop & Accessory,1,3186.0,3186.0,0.46,2025-11-11,App,7,3,2,delivered
ORD100341,3237,P0032,Household,3,296.0,888.0,0.2,2026-01-28,App,8,1,2,delivered
ORD100342,3732,P0029,Household,3,42.0,126.0,0.4,2026-03-14,App,31,1,4,delivered
ORD100343,2858,P0046,Fashion,4,80.0,320.0,0.2,2026-01-29,MiniProgram,30,3,5,delivered
ORD100344,4326,P0009,Laptop & Accessory,1,4949.0,4949.0,0.3,2025-09-08,Web,6,3,3,delivered
ORD100345,811,P0004,Laptop & Accessory,1,3418.2,3418.2,0.19,2025-11-05,App,7,1,2,delivered
ORD100346,678,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-06-20,App,12,1,3,delivered
ORD100347,929,P0037,Fashion,3,112.0,336.0,0.2,2026-04-06,MiniProgram,17,3,5,delivered
ORD100348,2593,P0024,Mobile Phone,1,4060.0,4060.0,0.0,2026-04-11,App,17,1,4,delivered
ORD100349,657,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2026-04-21,Web,16,1,3,delivered
ORD100350,240,P0002,Laptop & Accessory,1,5733.0,5733.0,0.1,2026-06-03,Web,7,1,2,delivered
ORD100351,4367,P0023,Mobile Phone,1,4419.0,4419.0,0.1,2025-08-27,App,11,1,2,delivered
ORD100352,996,P0053,Others,3,200.0,600.0,0.0,2025-12-01,MiniProgram,8,1,4,delivered
ORD100353,629,P0018,Mobile Phone,2,1050.0,2100.0,0.0,2026-02-20,Web,32,2,3,delivered
ORD100354,1119,P0047,Fashion,3,396.9,1190.7,0.19,2025-11-19,Web,14,3,3,delivered
ORD100355,478,P0008,Laptop & Accessory,2,2129.4,4258.8,0.37,2026-06-20,MiniProgram,13,3,2,delivered
ORD100356,92,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-01-24,App,15,3,5,delivered
ORD100357,977,P0037,Fashion,3,98.0,294.0,0.3,2026-06-06,App,14,1,2,delivered
ORD100358,1052,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2026-06-22,Web,18,1,4,delivered
ORD100359,3438,P0025,Household,3,693.0,2079.0,0.1,2026-02-03,MiniProgram,17,1,4,delivered
ORD100360,1482,P0039,Fashion,4,180.0,720.0,0.0,2026-07-19,App,9,1,2,delivered
ORD100361,2984,P0015,Mobile Phone,1,4720.0,4720.0,0.2,2026-03-14,App,7,1,2,delivered
ORD100362,2979,P0020,Mobile Phone,1,3984.0,3984.0,0.2,2026-06-21,App,16,1,3,delivered
ORD100363,3279,P0001,Laptop & Accessory,1,5061.6,5061.6,0.28,2025-11-20,App,35,1,6,delayed
ORD100364,3981,P0035,Household,3,162.0,486.0,0.4,2026-02-01,MiniProgram,16,1,2,delivered
ORD100365,1760,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-02-16,App,13,1,2,delivered
ORD100366,287,P0018,Mobile Phone,3,735.0,2205.0,0.3,2025-09-18,MiniProgram,14,3,5,delivered
ORD100367,105,P0065,Grocery,3,27.0,81.0,0.1,2025-12-16,MiniProgram,9,3,4,delivered
ORD100368,549,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-07-22,Web,9,1,4,delivered
ORD100369,3574,P0010,Laptop & Accessory,2,544.0,1088.0,0.2,2026-04-03,Web,33,3,5,delivered
ORD100370,2157,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2025-10-21,App,14,1,3,delivered
ORD100371,387,P0019,Mobile Phone,1,4811.4,4811.4,0.19,2025-11-19,App,21,1,4,delivered
ORD100372,355,P0001,Laptop & Accessory,1,5624.0,5624.0,0.2,2025-10-28,App,32,1,6,delayed
ORD100373,3849,P0004,Laptop & Accessory,1,3798.0,3798.0,0.1,2025-08-12,Web,9,1,3,delivered
ORD100374,1865,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2026-07-27,MiniProgram,30,1,5,delivered
ORD100375,511,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-01-09,MiniProgram,35,1,5,delivered
ORD100376,3873,P0013,Mobile Phone,2,1719.0,3438.0,0.1,2025-11-13,App,16,1,2,delivered
ORD100377,2904,P0018,Mobile Phone,2,840.0,1680.0,0.2,2026-03-19,MiniProgram,6,1,1,delivered
ORD100378,1677,P0037,Fashion,2,140.0,280.0,0.0,2025-08-03,App,8,1,1,delivered
ORD100379,1627,P0010,Laptop & Accessory,3,550.8,1652.4,0.19,2025-11-09,App,16,3,3,delivered
ORD100380,2602,P0013,Mobile Phone,3,1146.0,3438.0,0.4,2026-05-06,App,8,1,3,delivered
ORD100381,1053,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-04-04,Web,9,1,1,delivered
ORD100382,4543,P0029,Household,3,56.0,168.0,0.2,2026-08-21,App,7,1,3,delivered
ORD100383,3250,P0038,Fashion,3,190.0,570.0,0.0,2026-03-29,App,25,3,4,delivered
ORD100384,2443,P0015,Mobile Phone,1,4720.0,4720.0,0.2,2026-01-22,App,8,1,2,delivered
ORD100385,2685,P0065,Grocery,3,27.0,81.0,0.1,2026-06-02,Web,35,3,5,delivered
ORD100386,4501,P0030,Household,3,308.0,924.0,0.3,2026-07-16,App,14,1,3,delivered
ORD100387,24,P0042,Fashion,3,300.0,900.0,0.0,2026-05-14,App,15,1,3,delivered
ORD100388,58,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2026-08-13,App,10,3,3,delivered
ORD100389,3253,P0015,Mobile Phone,1,4248.0,4248.0,0.28,2026-06-10,App,6,1,2,delivered
ORD100390,597,P0040,Fashion,4,414.0,1656.0,0.1,2026-06-29,App,9,1,2,delivered
ORD100391,2670,P0029,Household,3,63.0,189.0,0.1,2025-09-22,App,6,1,1,delivered
ORD100392,1781,P0021,Mobile Phone,1,5680.0,5680.0,0.0,2026-05-19,MiniProgram,35,1,5,delivered
ORD100393,1005,P0005,Laptop & Accessory,1,5900.0,5900.0,0.0,2026-01-04,Web,7,1,2,delivered
ORD100394,653,P0010,Laptop & Accessory,3,680.0,2040.0,0.0,2026-02-26,App,31,1,5,delivered
ORD100395,3199,P0020,Mobile Phone,1,4980.0,4980.0,0.0,2026-04-13,App,6,1,2,delivered
ORD100396,507,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-08-16,MiniProgram,7,1,1,delivered
ORD100397,479,P0022,Mobile Phone,1,6350.0,6350.0,0.0,2026-08-22,App,14,3,3,delivered
ORD100398,1510,P0001,Laptop & Accessory,1,5694.3,5694.3,0.19,2025-11-10,App,17,1,2,delivered
ORD100399,318,P0068,Grocery,3,180.0,540.0,0.0,2026-05-20,App,9,1,1,delivered
ORD100400,2445,P0016,Mobile Phone,1,5967.0,5967.0,0.1,2026-05-28,App,8,1,3,delivered
ORD100401,4470,P0021,Mobile Phone,1,3578.4,3578.4,0.37,2025-11-22,App,9,1,2,delivered
ORD100402,3035,P0057,Others,3,220.0,660.0,0.0,2025-09-27,App,13,3,4,delivered
ORD100403,2273,P0022,Mobile Phone,1,5715.0,5715.0,0.1,2025-08-19,Web,17,3,6,delayed
ORD100404,1329,P0055,Others,3,136.0,408.0,0.2,2026-06-09,App,8,3,4,delivered
ORD100405,4440,P0010,Laptop & Accessory,2,680.0,1360.0,0.0,2026-01-27,App,24,1,5,delivered
ORD100406,3796,P0019,Mobile Phone,1,5940.0,5940.0,0.0,2026-08-23,App,9,1,4,delivered
ORD100407,3511,P0007,Laptop & Accessory,1,6000.0,6000.0,0.2,2026-01-16,MiniProgram,13,3,3,delivered
ORD100408,649,P0029,Household,3,70.0,210.0,0.0,2026-08-19,MiniProgram,20,1,3,delivered
ORD100409,329,P0057,Others,3,154.0,462.0,0.3,2025-12-22,App,22,3,4,delivered
ORD100410,532,P0010,Laptop & Accessory,3,550.8,1652.4,0.19,2026-06-12,App,32,1,4,delivered
ORD100411,759,P0018,Mobile Phone,2,735.0,1470.0,0.3,2025-09-08,App,26,1,4,delivered
ORD100412,209,P0039,Fashion,2,162.0,324.0,0.1,2026-02-27,Web,13,1,2,delivered
ORD100413,3835,P0010,Laptop & Accessory,3,428.4,1285.2,0.37,2026-06-13,MiniProgram,9,3,2,delivered
ORD100414,546,P0006,Laptop & Accessory,1,2052.0,2052.0,0.1,2026-07-26,App,14,3,4,delivered
ORD100415,640,P0013,Mobile Phone,2,1547.1,3094.2,0.19,2026-06-16,App,7,1,3,delivered
ORD100416,3833,P0018,Mobile Phone,2,840.0,1680.0,0.2,2025-08-17,MiniProgram,10,1,2,delivered
ORD100417,4244,P0033,Household,3,324.0,972.0,0.1,2025-12-05,App,24,1,3,delivered
ORD100418,628,P0038,Fashion,3,171.0,513.0,0.1,2025-08-23,App,9,3,4,delivered
ORD100419,937,P0043,Fashion,3,234.0,702.0,0.1,2025-09-20,App,17,3,4,delivered
ORD100420,3355,P0005,Laptop & Accessory,1,5310.0,5310.0,0.1,2026-04-23,Web,14,3,4,delivered
ORD100421,4318,P0060,Others,2,531.0,1062.0,0.1,2026-05-11,App,6,3,3,delivered
ORD100422,2486,P0024,Mobile Phone,1,3654.0,3654.0,0.1,2026-06-07,MiniProgram,10,2,3,delivered
ORD100423,1513,P0008,Laptop & Accessory,1,3380.0,3380.0,0.0,2026-06-28,App,11,1,1,delivered
ORD100424,2612,P0023,Mobile Phone,1,3928.0,3928.0,0.2,2026-05-23,App,34,1,4,delivered
ORD100425,3222,P0063,Grocery,3,72.0,216.0,0.1,2026-06-13,App,6,1,2,delivered
ORD100426,304,P0010,Laptop & Accessory,2,408.0,816.0,0.4,2025-08-23,Web,30,1,4,delivered
ORD100427,1480,P0015,Mobile Phone,1,3717.0,3717.0,0.37,2025-11-04,MiniProgram,19,1,2,delivered
ORD100428,3711,P0020,Mobile Phone,1,4482.0,4482.0,0.1,2026-03-29,App,8,1,2,delivered
ORD100429,2813,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-06-25,App,23,3,3,delivered
ORD100430,467,P0012,Laptop & Accessory,1,3520.0,3520.0,0.0,2025-08-02,Web,7,1,4,delivered
ORD100431,3072,P0016,Mobile Phone,1,6630.0,6630.0,0.0,2026-02-08,App,14,1,3,delivered
ORD100432,2576,P0038,Fashion,3,114.0,342.0,0.4,2026-04-24,App,7,1,2,delivered
ORD100433,788,P0042,Fashion,3,270.0,810.0,0.1,2025-08-14,MiniProgram,9,3,3,delivered
ORD100434,1069,P0015,Mobile Phone,1,5310.0,5310.0,0.1,2025-12-18,Web,12,1,4,delivered
ORD100435,996,P0024,Mobile Phone,1,2842.0,2842.0,0.3,2026-07-12,App,8,1,3,delivered
ORD100436,4480,P0046,Fashion,3,90.0,270.0,0.1,2026-04-21,MiniProgram,8,3,2,delivered
ORD100437,543,P0018,Mobile Phone,2,945.0,1890.0,0.1,2025-11-05,Web,7,1,2,delivered
ORD100438,3575,P0013,Mobile Phone,2,1528.0,3056.0,0.2,2026-06-22,MiniProgram,13,1,3,delivered
ORD100439,1935,P0001,Laptop & Accessory,1,4428.9,4428.9,0.37,2025-11-23,App,8,3,3,delivered
ORD100440,3799,P0014,Mobile Phone,1,3983.0,3983.0,0.3,2026-06-22,Web,18,3,4,delivered
ORD100441,4394,P0006,Laptop & Accessory,2,1846.8,3693.6,0.19,2025-11-12,MiniProgram,8,1,3,delivered
ORD100442,4267,P0039,Fashion,4,144.0,576.0,0.2,2026-03-15,MiniProgram,8,3,3,delivered
ORD100443,3695,P0041,Fashion,3,273.0,819.0,0.3,2025-12-15,MiniProgram,15,1,4,delivered
ORD100444,1401,P0037,Fashion,3,88.2,264.6,0.37,2025-11-09,MiniProgram,36,1,5,delivered
ORD100445,822,P0008,Laptop & Accessory,1,2366.0,2366.0,0.3,2026-07-08,App,14,1,3,delivered
ORD100446,1007,P0006,Laptop & Accessory,2,1596.0,3192.0,0.3,2025-10-26,App,25,1,5,delivered
ORD100447,2503,P0001,Laptop & Accessory,1,5624.0,5624.0,0.2,2025-09-08,App,9,3,3,delivered
ORD100448,1063,P0046,Fashion,4,81.0,324.0,0.19,2025-11-21,Web,8,3,3,delivered
ORD100449,1478,P0003,Laptop & Accessory,1,5536.0,5536.0,0.2,2026-05-13,Web,25,3,5,delivered
ORD100450,203,P0032,Household,4,299.7,1198.8,0.19,2026-06-14,Web,25,1,4,delivered
ORD100451,3159,P0027,Household,3,468.0,1404.0,0.1,2026-08-29,Web,12,1,2,delivered
ORD100452,301,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2025-11-11,App,30,1,5,delivered
ORD100453,1050,P0008,Laptop & Accessory,1,2704.0,2704.0,0.2,2025-12-21,Web,8,3,5,delivered
ORD100454,2220,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2025-10-03,App,32,3,7,delayed
ORD100455,1939,P0010,Laptop & Accessory,3,408.0,1224.0,0.4,2026-03-08,Web,6,1,2,delivered
ORD100456,3856,P0005,Laptop & Accessory,1,5900.0,5900.0,0.0,2026-08-29,App,33,1,4,delivered
ORD100457,2532,P0004,Laptop & Accessory,1,4220.0,4220.0,0.0,2026-05-05,App,27,1,4,delivered
ORD100458,3279,P0010,Laptop & Accessory,2,612.0,1224.0,0.1,2026-03-17,Web,35,1,4,delivered
ORD100459,965,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2025-12-14,Web,14,1,3,delivered
ORD100460,354,P0049,Others,3,300.0,900.0,0.0,2026-07-21,App,9,2,3,delivered
ORD100461,3013,P0060,Others,3,590.0,1770.0,0.0,2026-01-31,App,9,1,2,delivered
ORD100462,465,P0004,Laptop & Accessory,1,2954.0,2954.0,0.3,2025-10-01,App,16,3,1,delivered
ORD100463,3597,P0020,Mobile Phone,1,3984.0,3984.0,0.2,2025-12-01,Web,13,1,2,delivered
ORD100464,4134,P0024,Mobile Phone,1,2842.0,2842.0,0.3,2025-08-31,App,8,1,2,delivered
ORD100465,892,P0010,Laptop & Accessory,3,428.4,1285.2,0.37,2025-11-01,App,15,1,3,delivered
ORD100466,3103,P0017,Mobile Phone,1,3468.0,3468.0,0.4,2025-08-09,App,14,3,4,delivered
ORD100467,1489,P0010,Laptop & Accessory,3,612.0,1836.0,0.1,2026-01-11,Web,12,1,3,delivered
ORD100468,949,P0017,Mobile Phone,1,4624.0,4624.0,0.2,2026-04-04,Web,11,1,3,delivered
ORD100469,1461,P0011,Laptop & Accessory,1,6102.0,6102.0,0.1,2025-11-21,App,35,3,6,delayed
ORD100470,2471,P0029,Household,3,63.0,189.0,0.1,2025-12-27,MiniProgram,30,1,4,delivered
ORD100471,4440,P0003,Laptop & Accessory,1,6228.0,6228.0,0.1,2026-08-10,MiniProgram,24,1,4,delivered
ORD100472,952,P0018,Mobile Phone,3,735.0,2205.0,0.3,2026-05-29,Web,18,3,4,delivered
ORD100473,2817,P0008,Laptop & Accessory,1,3380.0,3380.0,0.0,2026-02-20,Web,10,1,2,delivered
ORD100474,1044,P0012,Laptop & Accessory,1,2534.4,2534.4,0.28,2025-11-10,App,8,3,3,delivered
ORD100475,726,P0015,Mobile Phone,1,5900.0,5900.0,0.0,2026-07-13,Web,26,1,5,delivered
ORD100476,2401,P0004,Laptop & Accessory,1,2658.6,2658.6,0.37,2025-11-04,Web,10,3,4,delivered
ORD100477,3104,P0010,Laptop & Accessory,3,550.8,1652.4,0.19,2025-11-15,Web,21,3,6,delayed
ORD100478,2883,P0013,Mobile Phone,2,1910.0,3820.0,0.0,2026-07-19,Web,8,1,2,delivered
ORD100479,4131,P0015,Mobile Phone,1,4130.0,4130.0,0.3,2026-02-15,MiniProgram,30,3,5,delivered
ORD100480,293,P0012,Laptop & Accessory,1,3168.0,3168.0,0.1,2026-05-24,App,9,3,4,delivered
ORD100481,2009,P0029,Household,4,42.0,168.0,0.4,2026-03-15,MiniProgram,20,1,3,delivered
ORD100482,928,P0006,Laptop & Accessory,1,2280.0,2280.0,0.0,2026-04-13,App,10,3,4,delivered
ORD100483,3483,P0035,Household,3,170.1,510.3,0.37,2025-11-12,App,14,1,3,delivered
ORD100484,165,P0047,Fashion,3,441.0,1323.0,0.1,2025-11-05,App,29,3,4,delivered
ORD100485,529,P0036,Household,3,356.4,1069.2,0.46,2025-11-15,App,14,1,4,delivered
ORD100486,3165,P0029,Household,3,63.0,189.0,0.1,2025-10-11,Web,25,1,4,delivered
ORD100487,1103,P0009,Laptop & Accessory,1,4242.0,4242.0,0.4,2026-07-03,App,30,1,2,delivered
ORD100488,2649,P0025,Household,3,623.7,1871.1,0.19,2025-11-10,App,10,1,3,delivered
ORD100489,4527,P0029,Household,4,56.0,224.0,0.2,2026-03-01,App,21,1,4,delivered
ORD100490,1608,P0002,Laptop & Accessory,1,5159.7,5159.7,0.19,2026-06-12,MiniProgram,9,3,5,delivered
ORD100491,1953,P0004,Laptop & Accessory,1,3038.4,3038.4,0.28,2026-06-11,App,16,3,4,delivered
ORD100492,4351,P0018,Mobile Phone,2,945.0,1890.0,0.1,2026-01-04,App,8,1,3,delivered
ORD100493,3027,P0004,Laptop & Accessory,1,3376.0,3376.0,0.2,2026-01-21,App,12,1,2,delivered
ORD100494,570,P0018,Mobile Phone,2,1050.0,2100.0,0.0,2026-08-27,App,13,1,3,delivered
ORD100495,3387,P0028,Household,4,390.0,1560.0,0.0,2026-04-23,MiniProgram,11,1,1,delivered
ORD100496,1844,P0056,Others,3,157.5,472.5,0.37,2026-06-15,App,8,1,1,delivered
ORD100497,3268,P0041,Fashion,4,312.0,1248.0,0.2,2026-07-16,App,6,1,2,delivered
ORD100498,2254,P0015,Mobile Phone,1,5310.0,5310.0,0.1,2026-06-11,App,18,1,4,delivered
ORD100499,642,P0014,Mobile Phone,1,5690.0,5690.0,0.0,2025-10-25,Web,14,3,4,delivered
ORD100500,3464,P0019,Mobile Phone,1,5346.0,5346.0,0.1,2026-03-02,Web,30,1,5,delivered
ORD100501,5,P0016,Mobile Phone,1,5304.0,5304.0,0.2,2025-09-16,MiniProgram,21,1,3,delivered
ORD100502,3833,P0029,Household,4,56.0,224.0,0.2,2026-04-13,MiniProgram,10,1,2,delivered
