user_id,customer_id,months_used,device,city_level,warehouse_dist,marital,age_group,gender,hours_app,orders_last_month,days_since_order,fav_category,followed_anchor,satisfaction,complaints,coupons_used
292,53650,14,Mobile Phone,1,9,Single,4,Male,4,9,9,Laptop & Accessory,3,2,0,4
293,53907,17,Mobile Phone,3,9,Married,4,Male,4,9,9,Laptop & Accessory,3,1,1,4
294,55120,14,Mobile Phone,1,9,Single,4,Male,4,9,9,Laptop & Accessory,3,1,0,4
295,55377,17,Mobile Phone,3,9,Married,4,Male,4,9,9,Laptop & Accessory,3,1,1,4
296,53194,8,Mobile Phone,1,7,Divorced,4,Male,3,9,9,Mobile Phone,3,2,0,7
297,54664,8,Mobile Phone,1,7,Married,4,Male,3,9,9,Mobile Phone,3,1,0,4
298,50906,4,Mobile Phone,3,14,Married,3,Male,2,9,9,Fashion,2,2,0,7
299,51407,11,Pad,1,14,Single,3,Female,2,9,9,Laptop & Accessory,2,1,0,6
300,52376,4,Mobile Phone,3,14,Married,3,Male,2,9,9,Fashion,2,1,0,8
301,52957,5,Mobile Phone,1,30,Divorced,5,Male,4,8,9,Laptop & Accessory,2,2,0,8
302,53114,4,Pad,3,29,Divorced,4,Female,4,8,9,Fashion,2,5,0,3
303,53295,16,Mobile Phone,1,36,Divorced,4,Male,4,8,9,Laptop & Accessory,3,4,0,3
304,54427,5,Mobile Phone,1,30,Married,5,Male,4,8,9,Laptop & Accessory,2,1,0,3
305,54584,4,Pad,3,29,Married,4,Female,4,8,9,Fashion,2,5,0,4
306,54765,16,Mobile Phone,1,36,Married,4,Male,4,8,9,Laptop & Accessory,3,4,0,6
307,52947,16,Mobile Phone,1,9,Married,5,Female,3,8,9,Mobile Phone,2,5,1,5
308,54221,6,Mobile Phone,1,7,Married,4,Male,3,8,9,Laptop & Accessory,3,1,1,6
309,54417,16,Mobile Phone,1,9,Married,5,Female,3,8,9,Mobile Phone,2,5,1,8
310,50201,4,Pad,1,13,Divorced,4,Female,2,8,9,Fashion,2,3,0,3
311,50750,3,PC,1,13,Married,3,Male,2,8,9,Laptop & Accessory,2,3,0,8
312,51671,4,Pad,1,13,Married,4,Female,2,8,9,Fashion,2,3,0,7
313,52220,3,PC,1,13,Married,3,Male,2,8,9,Laptop & Accessory,2,3,0,4
314,51409,33,Mobile Phone,3,31,Single,3,Female,4,7,9,Fashion,8,5,0,6
315,53291,6,Mobile Phone,1,11,Divorced,5,Female,4,7,9,Laptop & Accessory,3,3,0,2
316,54761,6,Mobile Phone,1,11,Married,5,Female,4,7,9,Laptop & Accessory,3,3,0,6
317,51055,7,Mobile Phone,1,9,Married,3,Female,3,7,9,Laptop & Accessory,2,4,0,7
318,52525,7,Mobile Phone,1,9,Married,3,Female,3,7,9,Laptop & Accessory,2,4,0,3
319,53580,1,PC,1,21,Divorced,4,Male,3,7,9,Mobile Phone,3,5,1,3
320,53821,9,Mobile Phone,1,35,Married,2,Male,3,7,9,Laptop & Accessory,3,3,0,6
321,55050,1,PC,1,21,Married,4,Male,3,7,9,Mobile Phone,3,5,1,6
322,55291,9,Mobile Phone,1,35,Married,2,Male,3,7,9,Laptop & Accessory,3,3,0,7
323,51248,12,Mobile Phone,1,15,Married,3,Male,2,7,9,Laptop & Accessory,2,5,0,4
324,52718,12,Mobile Phone,1,15,Married,3,Male,2,7,9,Laptop & Accessory,2,5,0,3
325,53741,16,Pad,1,16,Single,4,Female,4,6,9,Mobile Phone,3,1,0,5
326,53931,13,Pad,1,7,Married,4,Male,4,6,9,Laptop & Accessory,3,1,1,4
327,55211,16,Pad,1,16,Single,4,Female,4,6,9,Mobile Phone,3,1,0,3
328,55401,13,Pad,1,8,Married,4,Male,4,6,9,Laptop & Accessory,3,1,1,3
329,50173,8,Mobile Phone,3,22,Divorced,3,Male,3,6,9,Fashion,1,4,0,3
330,50344,25,Mobile Phone,1,12,Married,3,Male,3,6,9,Laptop & Accessory,4,5,1,2
331,51643,8,Mobile Phone,3,22,Married,3,Male,3,6,9,Fashion,1,4,0,3
332,51814,25,Mobile Phone,1,12,Married,3,Male,3,6,9,Laptop & Accessory,4,5,1,2
333,52917,11,Pad,3,11,Married,4,Male,3,6,9,Mobile Phone,6,2,0,5
334,53142,16,Mobile Phone,1,31,Divorced,4,Male,3,6,9,Fashion,3,5,1,5
335,54019,1,Mobile Phone,3,30,Married,5,Female,3,6,9,Laptop & Accessory,3,3,0,5
336,54107,12,Mobile Phone,3,7,Married,4,Male,3,6,9,Laptop & Accessory,2,4,0,5
337,54387,11,Pad,3,11,Married,4,Male,3,6,9,Mobile Phone,6,1,0,4
338,54612,16,Mobile Phone,1,31,Married,4,Male,3,6,9,Fashion,3,5,1,6
339,55489,1,Mobile Phone,3,30,Married,5,Female,3,6,9,Laptop & Accessory,3,3,0,4
340,55577,12,Mobile Phone,3,8,Married,4,Male,3,6,9,Laptop & Accessory,2,4,0,5
341,50323,8,PC,3,6,Divorced,3,Male,2,6,9,Laptop & Accessory,10,3,0,3
342,51793,8,PC,3,6,Married,3,Male,2,6,9,Laptop & Accessory,10,3,0,2
343,52997,6,Mobile Phone,3,14,Divorced,5,Male,4,5,9,Laptop & Accessory,3,3,0,2
344,53991,8,Mobile Phone,3,15,Married,2,Male,4,5,9,Laptop & Accessory,3,3,0,1
345,54467,6,Mobile Phone,3,14,Married,5,Male,4,5,9,Laptop & Accessory,3,3,0,4
346,55461,8,Mobile Phone,3,15,Married,2,Male,4,5,9,Laptop & Accessory,3,3,0,3
347,50123,7,Mobile Phone,1,8,Divorced,4,Male,2,5,9,Laptop & Accessory,7,5,0,2
348,51483,12,Mobile Phone,3,10,Married,4,Female,2,5,9,Laptop & Accessory,5,3,0,5
349,51593,7,Mobile Phone,1,8,Married,4,Male,2,5,9,Laptop & Accessory,7,5,0,2
350,53214,24,Mobile Phone,1,35,Divorced,3,Male,4,4,9,Mobile Phone,3,3,1,4
351,53980,12,Pad,2,9,Married,4,Male,4,4,9,Mobile Phone,7,4,0,4
352,54037,19,Mobile Phone,1,32,Married,5,Female,4,4,9,Laptop & Accessory,2,1,0,1
353,54684,24,Mobile Phone,1,35,Married,2,Male,4,4,9,Mobile Phone,3,3,1,1
354,55450,12,Pad,2,9,Married,4,Male,4,4,9,Mobile Phone,7,4,0,3
355,55507,19,Mobile Phone,1,32,Married,5,Female,4,4,9,Laptop & Accessory,2,1,0,1
356,50723,7,Pad,1,6,Single,4,Male,3,4,9,Laptop & Accessory,1,5,0,1
357,52193,7,Pad,1,7,Single,4,Male,3,4,9,Laptop & Accessory,1,5,0,2
358,53850,13,Pad,1,11,Single,4,Female,3,4,9,Laptop & Accessory,2,3,0,4
359,55320,13,Pad,1,11,Single,4,Female,3,4,9,Laptop & Accessory,2,3,0,4
360,53210,3,Pad,1,7,Married,6,Male,4,3,9,Mobile Phone,3,2,0,3
361,53744,51,Mobile Phone,1,7,Divorced,2,Male,4,3,9,Laptop & Accessory,2,3,0,2
362,54680,3,Pad,1,7,Married,6,Male,4,3,9,Mobile Phone,3,1,0,1
363,55214,31,Mobile Phone,1,8,Married,2,Male,4,3,9,Laptop & Accessory,2,3,0,2
364,50563,9,PC,1,14,Single,3,Male,3,3,9,Household,5,3,0,2
365,52033,9,PC,1,14,Single,3,Male,3,3,9,Household,5,3,0,1
366,54089,7,Pad,1,14,Married,4,Male,3,3,9,Laptop & Accessory,3,3,0,3
367,54237,9,Mobile Phone,3,7,Single,5,Male,3,3,9,Laptop & Accessory,2,5,0,2
368,55559,7,Pad,1,14,Married,4,Male,3,3,9,Laptop & Accessory,3,3,0,1
369,51036,18,Mobile Phone,1,8,Married,4,Female,2,3,9,Laptop & Accessory,2,1,0,2
370,52506,18,Mobile Phone,1,8,Married,4,Female,2,3,9,Laptop & Accessory,2,1,0,3
371,53095,2,Mobile Phone,1,24,Married,4,Male,4,2,9,Laptop & Accessory,3,5,0,1
372,53395,9,Mobile Phone,3,10,Married,4,Male,4,2,9,Fashion,8,2,0,1
373,53587,5,Mobile Phone,1,31,Single,5,Female,4,2,9,Laptop & Accessory,3,5,0,1
374,53686,17,Mobile Phone,1,13,Single,5,Female,4,2,9,Laptop & Accessory,3,3,1,2
375,53960,17,Mobile Phone,2,9,Single,4,Male,4,2,9,Mobile Phone,2,1,0,1
376,54038,13,Pad,2,9,Single,5,Male,4,2,9,Laptop & Accessory,3,1,0,2
377,54159,23,Pad,3,9,Married,5,Male,4,2,9,Laptop & Accessory,4,4,0,2
378,54209,23,Pad,3,12,Single,4,Male,4,2,9,Laptop & Accessory,6,1,1,2
379,54236,5,Mobile Phone,1,15,Single,4,Female,4,2,9,Laptop & Accessory,3,1,0,2
380,54565,2,Mobile Phone,1,24,Married,4,Male,4,2,9,Laptop & Accessory,3,5,0,1
381,54865,9,Mobile Phone,3,10,Married,4,Male,4,2,9,Fashion,8,1,0,1
382,55057,5,Mobile Phone,1,31,Single,5,Female,4,2,9,Laptop & Accessory,3,5,0,2
383,55156,17,Mobile Phone,1,13,Single,5,Female,4,2,9,Laptop & Accessory,3,3,1,1
384,55430,17,Mobile Phone,2,9,Single,4,Male,4,2,9,Mobile Phone,2,1,0,2
385,55508,13,Pad,2,9,Single,5,Male,4,2,9,Laptop & Accessory,3,1,0,2
386,55629,23,Pad,3,9,Married,5,Male,4,2,9,Laptop & Accessory,4,4,0,2
387,52857,15,PC,1,21,Married,4,Male,3,2,9,Mobile Phone,6,3,0,2
388,52974,29,Mobile Phone,1,27,Divorced,4,Male,3,2,9,Laptop & Accessory,5,2,1,2
389,52996,13,Pad,1,31,Divorced,4,Female,3,2,9,Laptop & Accessory,9,4,0,1
390,53103,23,Mobile Phone,1,25,Married,4,Female,3,2,9,Laptop & Accessory,4,3,0,1
391,53125,5,Mobile Phone,1,16,Married,4,Male,3,2,9,Fashion,3,4,0,2
392,53218,6,Mobile Phone,3,17,Single,4,Male,3,2,9,Laptop & Accessory,3,2,0,1
393,53220,12,Mobile Phone,1,7,Single,3,Female,3,2,9,Laptop & Accessory,2,2,0,2
394,53310,7,Mobile Phone,3,7,Married,2,Male,3,2,9,Laptop & Accessory,3,5,0,1
395,53387,19,Pad,1,11,Divorced,4,Male,3,2,9,Laptop & Accessory,3,4,0,2
396,53409,19,Pad,1,30,Divorced,4,Male,3,2,9,Laptop & Accessory,3,5,1,2
397,53474,15,Mobile Phone,1,14,Divorced,2,Female,3,2,9,Mobile Phone,3,3,0,2
398,53543,3,Mobile Phone,1,13,Divorced,4,Female,3,2,9,Mobile Phone,3,2,0,1
399,53599,7,Mobile Phone,3,17,Married,2,Male,3,2,9,Fashion,2,3,1,2
400,53614,8,Pad,2,18,Divorced,5,Male,3,2,9,Laptop & Accessory,6,4,0,1
401,53626,6,Mobile Phone,3,15,Divorced,2,Male,3,2,9,Laptop & Accessory,3,2,0,1
402,53660,22,Mobile Phone,1,11,Single,4,Male,3,2,9,Fashion,3,2,0,2
403,53709,13,Mobile Phone,1,11,Single,5,Male,3,2,9,Laptop & Accessory,3,2,0,2
404,53924,4,Mobile Phone,1,23,Married,4,Male,3,2,9,Mobile Phone,3,1,0,1
405,54115,9,Mobile Phone,1,16,Single,4,Male,3,2,9,Laptop & Accessory,3,3,0,1
406,54172,3,Mobile Phone,1,22,Single,5,Female,3,2,9,Laptop & Accessory,2,3,1,2
407,54193,4,PC,1,16,Single,5,Male,3,2,9,Mobile Phone,3,3,0,1
408,54327,15,Mobile Phone,1,21,Married,4,Male,3,2,9,Mobile Phone,6,3,0,2
409,54444,29,Mobile Phone,1,27,Married,4,Male,3,2,9,Laptop & Accessory,5,1,1,1
410,54466,13,Pad,1,31,Married,4,Female,3,2,9,Laptop & Accessory,9,4,0,2
411,54573,23,Mobile Phone,1,25,Married,4,Female,3,2,9,Laptop & Accessory,4,3,0,2
412,54595,5,Mobile Phone,1,16,Married,4,Male,3,2,9,Fashion,3,4,0,1
413,54688,6,Mobile Phone,3,17,Single,4,Male,3,2,9,Laptop & Accessory,3,1,0,2
414,54690,12,Mobile Phone,1,7,Single,2,Female,3,2,9,Laptop & Accessory,2,1,0,1
415,54780,7,Mobile Phone,3,7,Married,2,Male,3,2,9,Laptop & Accessory,3,5,0,1
416,54857,19,Pad,1,11,Married,4,Male,3,2,9,Laptop & Accessory,3,4,0,2
417,54879,19,Pad,1,30,Married,4,Male,3,2,9,Laptop & Accessory,3,5,1,2
418,54944,15,Mobile Phone,1,14,Married,2,Female,3,2,9,Mobile Phone,3,3,0,1
419,55013,3,Mobile Phone,1,13,Married,4,Female,3,2,9,Mobile Phone,3,1,0,1
420,55069,7,Mobile Phone,3,17,Married,2,Male,3,2,9,Fashion,2,3,1,1
421,55084,8,Pad,2,18,Married,5,Male,3,2,9,Laptop & Accessory,6,4,0,1
422,55096,6,Mobile Phone,3,15,Married,2,Male,3,2,9,Laptop & Accessory,3,1,0,1
423,55130,22,Mobile Phone,1,11,Single,4,Male,3,2,9,Fashion,3,1,0,2
424,55179,13,Mobile Phone,1,11,Single,5,Male,3,2,9,Laptop & Accessory,3,1,0,1
425,55394,4,Mobile Phone,1,23,Married,4,Male,3,2,9,Mobile Phone,3,1,0,1
426,55585,9,Mobile Phone,1,16,Single,4,Male,3,2,9,Laptop & Accessory,3,3,0,1
427,51033,8,Pad,1,14,Married,3,Female,2,2,9,Laptop & Accessory,2,3,0,2
428,51063,11,Pad,1,6,Married,3,Male,2,2,9,Laptop & Accessory,8,1,0,2
429,52503,8,Pad,1,14,Married,3,Female,2,2,9,Laptop & Accessory,2,3,0,0
430,52533,11,Pad,1,7,Married,3,Male,2,2,9,Laptop & Accessory,8,1,0,1
431,50200,3,Mobile Phone,1,34,Divorced,3,Female,3,1,9,Laptop & Accessory,2,2,0,0
432,50445,9,Pad,3,14,Single,4,Male,3,1,9,Fashion,2,5,0,0
433,50633,7,Mobile Phone,3,6,Married,1,Male,3,1,9,Laptop & Accessory,1,2,0,1
434,50660,11,Mobile Phone,1,23,Divorced,4,Female,3,1,9,Fashion,1,3,0,0
435,50693,9,Pad,1,24,Single,3,Male,3,1,9,Laptop & Accessory,3,2,0,1
436,51327,11,Mobile Phone,3,16,Married,3,Female,3,1,9,Laptop & Accessory,2,1,0,0
437,51419,5,Mobile Phone,1,6,Married,3,Male,3,1,9,Laptop & Accessory,2,4,0,1
438,51429,11,Pad,1,12,Married,5,Female,3,1,9,Laptop & Accessory,8,1,1,0
439,51466,3,Pad,1,14,Married,5,Male,3,1,9,Household,2,3,0,0
440,51670,3,Mobile Phone,1,34,Married,3,Female,3,1,9,Laptop & Accessory,2,1,0,1
441,51915,9,Pad,3,14,Single,4,Male,3,1,9,Fashion,2,5,0,0
442,52103,7,Mobile Phone,3,6,Married,1,Male,3,1,9,Laptop & Accessory,1,1,0,0
443,52130,11,Mobile Phone,1,23,Married,4,Female,3,1,9,Fashion,1,3,0,1
444,52163,9,Pad,1,24,Single,3,Male,3,1,9,Laptop & Accessory,3,1,0,0
445,52797,11,Mobile Phone,3,16,Married,3,Female,3,1,9,Laptop & Accessory,2,1,0,0
446,50031,2,Pad,1,6,Divorced,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
447,50064,7,Pad,1,8,Divorced,4,Male,2,1,9,Laptop & Accessory,2,3,0,0
448,50158,2,Pad,3,8,Single,3,Male,2,1,9,Laptop & Accessory,2,2,0,0
449,50528,13,Pad,3,25,Single,3,Male,2,1,9,Fashion,2,4,1,0
450,50755,33,Mobile Phone,3,13,Married,1,Male,2,1,9,Laptop & Accessory,1,2,1,0
451,50881,2,Mobile Phone,2,23,Single,4,Male,2,1,9,Fashion,2,5,0,0
452,51064,2,PC,3,11,Married,4,Male,2,1,9,Laptop & Accessory,2,4,1,0
453,51107,19,Mobile Phone,1,19,Single,3,Male,2,1,9,Laptop & Accessory,7,4,0,1
454,51239,6,Mobile Phone,3,16,Single,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
455,51268,8,Mobile Phone,3,13,Married,3,Female,2,1,9,Laptop & Accessory,2,1,1,1
456,51317,29,Pad,1,6,Married,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
457,51501,2,Pad,1,6,Married,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
458,51534,7,Pad,1,8,Married,4,Male,2,1,9,Laptop & Accessory,2,3,0,0
459,51628,2,Pad,3,8,Single,3,Male,2,1,9,Laptop & Accessory,2,1,0,0
460,51998,13,Pad,3,25,Single,3,Male,2,1,9,Fashion,2,4,1,0
461,52225,33,Mobile Phone,3,13,Married,1,Male,2,1,9,Laptop & Accessory,1,1,1,0
462,52351,2,Mobile Phone,2,23,Single,4,Male,2,1,9,Fashion,2,5,0,0
463,52534,2,PC,3,11,Married,4,Male,2,1,9,Laptop & Accessory,2,4,1,0
464,52577,19,Mobile Phone,1,19,Single,3,Male,2,1,9,Laptop & Accessory,7,4,0,1
465,52709,6,Mobile Phone,3,16,Single,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
466,52738,8,Mobile Phone,3,13,Married,3,Female,2,1,9,Laptop & Accessory,2,1,1,1
467,52787,29,Pad,1,7,Married,3,Male,2,1,9,Laptop & Accessory,2,3,0,0
468,51275,16,Mobile Phone,1,17,Married,3,Male,1,1,9,Fashion,2,3,0,1
469,52745,16,Mobile Phone,1,17,Married,3,Male,1,1,9,Fashion,2,3,0,1
470,53205,1,Pad,1,10,Single,4,Male,4,10,8,Mobile Phone,3,5,1,10
471,54675,1,Pad,1,10,Single,4,Male,4,10,8,Mobile Phone,3,5,1,6
472,51320,19,PC,1,14,Married,3,Male,3,9,8,Household,9,3,0,6
473,52790,19,PC,1,14,Married,3,Male,3,9,8,Household,9,3,0,6
474,50086,3,Mobile Phone,3,10,Divorced,5,Male,2,9,8,Fashion,2,2,0,7
475,51556,3,Mobile Phone,3,10,Married,5,Male,2,9,8,Fashion,2,1,0,6
476,52836,1,Mobile Phone,3,13,Divorced,6,Male,4,8,8,Laptop & Accessory,6,3,1,7
477,53895,12,Pad,3,14,Married,4,Female,4,8,8,Mobile Phone,4,3,1,5
478,54285,1,Mobile Phone,3,13,Married,6,Male,4,8,8,Laptop & Accessory,6,3,1,4
479,55365,12,Pad,3,14,Married,4,Female,4,8,8,Mobile Phone,4,3,1,7
480,53008,16,Mobile Phone,1,15,Divorced,5,Male,3,8,8,Laptop & Accessory,4,4,0,8
481,53298,13,Mobile Phone,3,18,Divorced,4,Female,3,8,8,Fashion,3,2,0,3
482,53623,1,Mobile Phone,1,14,Married,4,Female,3,8,8,Mobile Phone,5,3,1,3
483,53688,1,PC,1,24,Single,4,Female,3,8,8,Mobile Phone,3,3,1,4
484,53698,1,Pad,1,21,Single,4,Female,3,8,8,Fashion,2,2,1,3
485,53776,1,Pad,1,10,Single,4,Female,3,8,8,Mobile Phone,3,3,0,7
486,53972,1,Mobile Phone,3,34,Single,4,Male,3,8,8,Laptop & Accessory,3,1,1,3
487,54478,16,Mobile Phone,1,15,Married,5,Male,3,8,8,Laptop & Accessory,4,4,0,8
488,54768,13,Mobile Phone,3,18,Married,4,Female,3,8,8,Fashion,3,1,0,2
489,55093,1,Mobile Phone,1,14,Married,4,Female,3,8,8,Mobile Phone,5,3,1,5
490,55158,1,PC,1,24,Single,4,Female,3,8,8,Mobile Phone,3,3,1,5
491,55168,1,Pad,1,21,Single,4,Female,3,8,8,Fashion,2,1,1,5
492,55246,1,Pad,1,10,Single,4,Female,3,8,8,Mobile Phone,3,3,0,3
493,55442,1,Mobile Phone,3,34,Single,4,Male,3,8,8,Laptop & Accessory,3,1,1,4
494,52821,1,Pad,1,23,Single,6,Female,4,7,8,Mobile Phone,3,5,1,5
495,53676,1,Mobile Phone,1,29,Divorced,4,Male,4,7,8,Laptop & Accessory,3,3,1,4
496,54187,1,Pad,1,23,Single,6,Female,4,7,8,Mobile Phone,3,5,1,2
497,55146,1,Mobile Phone,1,29,Married,4,Male,4,7,8,Laptop & Accessory,3,3,1,6
498,50512,7,Pad,1,31,Married,3,Female,3,7,8,Household,2,4,1,3
499,51982,7,Pad,1,31,Married,3,Female,3,7,8,Household,2,4,1,6
500,53877,1,Pad,3,19,Single,4,Male,3,7,8,Laptop & Accessory,5,1,1,4
501,55347,1,Pad,3,19,Single,4,Male,3,7,8,Laptop & Accessory,5,1,1,6
502,50438,3,PC,1,6,Single,3,Male,0,7,8,Household,2,2,1,5
503,51908,3,PC,1,6,Single,3,Male,0,7,8,Household,2,1,1,6
504,53724,1,Pad,1,7,Single,2,Female,4,5,8,Fashion,3,4,0,4
505,55194,1,Pad,1,8,Single,2,Female,4,5,8,Fashion,3,4,0,2
506,53231,1,PC,1,7,Single,6,Female,4,4,8,Mobile Phone,9,4,1,2
507,54701,1,PC,1,7,Single,6,Female,4,4,8,Mobile Phone,9,4,1,2
508,53470,15,Mobile Phone,1,11,Divorced,4,Male,3,3,8,Mobile Phone,11,3,1,2
509,54940,15,Mobile Phone,1,11,Married,4,Male,3,3,8,Mobile Phone,11,3,1,1
510,50668,3,Pad,1,35,Single,4,Female,2,3,8,Laptop & Accessory,2,3,0,3
511,52138,3,Pad,1,35,Single,4,Female,2,3,8,Laptop & Accessory,2,3,0,2
512,53027,1,PC,1,15,Divorced,6,Male,4,2,8,Mobile Phone,3,5,1,2
513,53768,1,PC,1,7,Single,5,Male,4,2,8,Mobile Phone,8,5,0,1
514,53981,1,Pad,1,16,Married,4,Male,4,2,8,Laptop & Accessory,6,5,0,1
515,54024,13,Mobile Phone,3,17,Married,4,Female,4,2,8,Fashion,7,4,0,1
516,54497,1,PC,1,15,Married,6,Male,4,2,8,Mobile Phone,3,5,1,1
517,55238,1,PC,1,8,Single,5,Male,4,2,8,Mobile Phone,8,5,0,2
518,55451,1,Pad,1,16,Married,4,Male,4,2,8,Laptop & Accessory,6,5,0,1
519,55494,13,Mobile Phone,3,17,Married,4,Female,4,2,8,Fashion,7,4,0,2
520,52927,1,Mobile Phone,1,9,Divorced,4,Female,3,2,8,Mobile Phone,9,5,0,2
521,53305,1,Pad,1,12,Divorced,5,Female,3,2,8,Mobile Phone,3,3,1,1
522,54397,1,Mobile Phone,1,9,Married,4,Female,3,2,8,Mobile Phone,9,5,0,2
523,54775,1,Pad,1,12,Married,5,Female,3,2,8,Mobile Phone,3,3,1,1
524,51271,3,Pad,3,32,Married,3,Male,3,1,8,Laptop & Accessory,2,1,1,0
525,52741,3,Pad,3,32,Married,3,Male,3,1,8,Laptop & Accessory,2,1,1,0
526,51167,3,PC,1,16,Single,3,Male,2,1,8,Laptop & Accessory,2,5,0,0
527,52637,3,PC,1,16,Single,3,Male,2,1,8,Laptop & Accessory,2,5,0,0
528,50094,18,Pad,3,12,Single,4,Female,2,12,8,Fashion,7,2,0,12
529,51410,9,Mobile Phone,1,14,Married,3,Female,2,12,8,Fashion,2,3,0,7
530,51564,18,Pad,3,12,Single,4,Female,2,12,8,Fashion,7,1,0,8
531,51456,24,Pad,1,6,Single,4,Female,1,12,8,Fashion,4,5,0,6
532,53089,11,Pad,1,32,Divorced,4,Female,4,11,8,Laptop & Accessory,5,3,1,6
533,54559,11,Pad,1,32,Married,4,Female,4,11,8,Laptop & Accessory,5,3,1,7
534,50384,8,Mobile Phone,1,12,Single,5,Male,2,11,8,Laptop & Accessory,2,2,0,11
535,50854,13,Mobile Phone,1,8,Married,1,Female,2,11,8,Laptop & Accessory,6,3,0,7
536,51854,8,Mobile Phone,1,12,Single,5,Male,2,11,8,Laptop & Accessory,2,1,0,4
537,52324,13,Mobile Phone,1,8,Married,1,Female,2,11,8,Laptop & Accessory,6,3,0,6
538,51434,3,PC,1,8,Married,4,Male,4,10,8,Laptop & Accessory,2,1,0,4
539,54207,8,Pad,3,30,Single,4,Male,4,9,8,Laptop & Accessory,2,3,0,5
540,50210,18,PC,1,14,Divorced,3,Male,3,9,8,Laptop & Accessory,10,2,0,7
541,51680,18,PC,1,14,Married,3,Male,3,9,8,Laptop & Accessory,10,1,0,8
542,53903,8,Mobile Phone,1,26,Married,5,Female,3,9,8,Mobile Phone,3,1,0,4
543,54080,5,Pad,1,7,Married,6,Male,3,9,8,Laptop & Accessory,3,5,0,5
544,55373,8,Mobile Phone,1,26,Married,5,Female,3,9,8,Mobile Phone,3,1,0,5
545,55550,5,Pad,1,8,Married,6,Male,3,9,8,Laptop & Accessory,3,5,0,7
546,52994,5,Mobile Phone,3,14,Divorced,3,Male,4,8,8,Laptop & Accessory,6,2,0,4
547,53393,4,Mobile Phone,3,15,Married,4,Male,4,8,8,Fashion,7,3,0,5
548,53447,6,Pad,1,36,Single,4,Female,4,8,8,Mobile Phone,11,3,0,6
549,53582,18,PC,1,9,Divorced,2,Female,4,8,8,Mobile Phone,3,2,0,7
550,53790,19,Mobile Phone,1,7,Married,4,Male,4,8,8,Fashion,3,4,0,7
551,53794,22,Mobile Phone,3,23,Married,4,Female,4,8,8,Laptop & Accessory,10,3,0,9
552,53822,8,Pad,1,17,Married,5,Male,4,8,8,Laptop & Accessory,3,3,0,3
553,53839,13,Mobile Phone,1,17,Married,4,Male,4,8,8,Laptop & Accessory,4,5,0,5
554,53854,11,Mobile Phone,1,17,Married,4,Female,4,8,8,Mobile Phone,3,4,0,7
555,54007,17,Pad,3,9,Married,4,Male,4,8,8,Laptop & Accessory,3,1,0,6
556,54052,1,Pad,1,13,Married,2,Male,4,8,8,Mobile Phone,2,1,0,3
557,54109,12,Pad,1,13,Married,5,Male,4,8,8,Laptop & Accessory,4,3,0,3
558,54170,13,Mobile Phone,1,34,Married,4,Male,4,8,8,Laptop & Accessory,8,3,0,5
559,54464,5,Mobile Phone,3,14,Married,2,Male,4,8,8,Laptop & Accessory,6,1,0,4
560,54706,4,Mobile Phone,3,34,Married,4,Male,4,8,8,Laptop & Accessory,9,1,0,3
561,54863,4,Mobile Phone,3,15,Married,4,Male,4,8,8,Fashion,7,3,0,3
562,54917,6,Pad,1,36,Single,4,Female,4,8,8,Mobile Phone,11,3,0,7
563,55052,18,PC,1,9,Married,2,Female,4,8,8,Mobile Phone,3,1,0,8
564,55260,19,Mobile Phone,1,8,Married,4,Male,4,8,8,Fashion,3,4,0,4
565,55264,22,Mobile Phone,3,23,Married,4,Female,4,8,8,Laptop & Accessory,10,3,0,8
566,55292,8,Pad,1,17,Married,5,Male,4,8,8,Laptop & Accessory,3,3,0,6
567,55309,13,Mobile Phone,1,17,Married,4,Male,4,8,8,Laptop & Accessory,4,5,0,4
568,55324,11,Mobile Phone,1,17,Married,4,Female,4,8,8,Mobile Phone,3,4,0,5
569,55477,17,Pad,3,9,Married,4,Male,4,8,8,Laptop & Accessory,3,1,0,8
570,55522,1,Pad,1,13,Married,2,Male,4,8,8,Mobile Phone,2,1,0,3
571,55579,12,Pad,1,13,Married,5,Male,4,8,8,Laptop & Accessory,4,3,0,3
572,50835,13,PC,1,8,Single,3,Male,3,8,8,Laptop & Accessory,2,2,0,3
573,51092,16,Mobile Phone,3,8,Married,3,Male,3,8,8,Laptop & Accessory,2,1,1,7
574,52305,13,PC,1,8,Single,3,Male,3,8,8,Laptop & Accessory,2,1,0,3
575,52562,16,Mobile Phone,3,8,Married,3,Male,3,8,8,Laptop & Accessory,2,1,1,3
576,52968,12,Mobile Phone,3,14,Married,3,Female,3,8,8,Laptop & Accessory,3,5,1,4
577,53046,1,Mobile Phone,3,7,Divorced,4,Male,3,8,8,Laptop & Accessory,3,3,0,3
578,53236,4,Mobile Phone,3,34,Married,4,Male,3,8,8,Laptop & Accessory,9,2,0,5
579,53342,21,Mobile Phone,3,9,Divorced,4,Female,3,8,8,Laptop & Accessory,2,2,1,6
580,53621,25,Pad,1,13,Single,5,Female,3,8,8,Mobile Phone,2,3,0,8
581,53670,8,Mobile Phone,1,36,Divorced,4,Male,3,8,8,Laptop & Accessory,6,3,0,4
